queue_id,capture_date,broad_category_slug,broad_category_name,sub_category,micro_niche,keyword,source_level,research_priority,my_fit,selection_mode,entrypoints,primary_goal,product_target_per_keyword,shop_target_per_keyword,video_target_per_keyword,live_target_per_keyword,refresh_days,tiktok_search_url,tiktok_tag_url,google_shop_query_url,status,notes
KW-0204,2026-05-10,furniture,Furniture,,,shoe rack,broad_category,late,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=shoe+rack,https://www.tiktok.com/tag/shoe-rack,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shoe+rack%22+Malaysia,todo,
KW-0205,2026-05-10,furniture,Furniture,,,small stool,broad_category,late,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=small+stool,https://www.tiktok.com/tag/small-stool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22small+stool%22+Malaysia,todo,
KW-0206,2026-05-10,furniture,Furniture,Bedside and decor,Small stools and shelves,bedside shelf,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=bedside+shelf,https://www.tiktok.com/tag/bedside-shelf,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bedside+shelf%22+Malaysia,todo,
KW-0207,2026-05-10,furniture,Furniture,Bedside and decor,Small stools and shelves,corner shelf,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=corner+shelf,https://www.tiktok.com/tag/corner-shelf,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22corner+shelf%22+Malaysia,todo,
KW-0208,2026-05-10,furniture,Furniture,Bedside and decor,Small stools and shelves,small stool,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=small+stool,https://www.tiktok.com/tag/small-stool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22small+stool%22+Malaysia,todo,
KW-0209,2026-05-10,furniture,Furniture,Entryway items,Coat racks and benches,coat rack,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=coat+rack,https://www.tiktok.com/tag/coat-rack,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22coat+rack%22+Malaysia,todo,
KW-0210,2026-05-10,furniture,Furniture,Entryway items,Coat racks and benches,entry bench,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=entry+bench,https://www.tiktok.com/tag/entry-bench,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22entry+bench%22+Malaysia,todo,
KW-0211,2026-05-10,furniture,Furniture,Entryway items,Coat racks and benches,umbrella stand,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=umbrella+stand,https://www.tiktok.com/tag/umbrella-stand,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22umbrella+stand%22+Malaysia,todo,
KW-0212,2026-05-10,furniture,Furniture,Folding furniture,Folding tables and chairs,folding chair,micro_niche,late,low,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=folding+chair,https://www.tiktok.com/tag/folding-chair,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22folding+chair%22+Malaysia,todo,
KW-0213,2026-05-10,furniture,Furniture,Folding furniture,Folding tables and chairs,folding table,micro_niche,late,low,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=folding+table,https://www.tiktok.com/tag/folding-table,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22folding+table%22+Malaysia,todo,
KW-0214,2026-05-10,furniture,Furniture,Folding furniture,Folding tables and chairs,portable table,micro_niche,late,low,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=portable+table,https://www.tiktok.com/tag/portable-table,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22portable+table%22+Malaysia,todo,
KW-0215,2026-05-10,furniture,Furniture,Kids small furniture,Study stools and racks,kids stool,micro_niche,late,low,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=kids+stool,https://www.tiktok.com/tag/kids-stool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kids+stool%22+Malaysia,todo,
KW-0216,2026-05-10,furniture,Furniture,Kids small furniture,Study stools and racks,study rack,micro_niche,late,low,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=study+rack,https://www.tiktok.com/tag/study-rack,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+rack%22+Malaysia,todo,
KW-0217,2026-05-10,furniture,Furniture,Kids small furniture,Study stools and racks,toy shelf,micro_niche,late,low,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=toy+shelf,https://www.tiktok.com/tag/toy-shelf,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22toy+shelf%22+Malaysia,todo,
KW-0218,2026-05-10,furniture,Furniture,Storage furniture,Shoe racks and cube racks,cube rack,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=cube+rack,https://www.tiktok.com/tag/cube-rack,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cube+rack%22+Malaysia,todo,
KW-0219,2026-05-10,furniture,Furniture,Storage furniture,Shoe racks and cube racks,shoe rack,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=shoe+rack,https://www.tiktok.com/tag/shoe-rack,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shoe+rack%22+Malaysia,todo,
KW-0220,2026-05-10,furniture,Furniture,Storage furniture,Shoe racks and cube racks,small shelf,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=small+shelf,https://www.tiktok.com/tag/small-shelf,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22small+shelf%22+Malaysia,todo,
KW-0221,2026-05-10,health,Health,,,collagen drink,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=collagen+drink,https://www.tiktok.com/tag/collagen-drink,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22collagen+drink%22+Malaysia,todo,
KW-0222,2026-05-10,health,Health,,,fiber gummies,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=fiber+gummies,https://www.tiktok.com/tag/fiber-gummies,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22fiber+gummies%22+Malaysia,todo,
KW-0223,2026-05-10,health,Health,,,sleep support,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=sleep+support,https://www.tiktok.com/tag/sleep-support,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sleep+support%22+Malaysia,todo,
KW-0224,2026-05-10,health,Health,,,vitamin gummies,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=vitamin+gummies,https://www.tiktok.com/tag/vitamin-gummies,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22vitamin+gummies%22+Malaysia,todo,
KW-0225,2026-05-10,health,Health,Beauty ingestibles,Collagen drinks and powders,beauty drink,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,4,7,https://www.tiktok.com/search?q=beauty+drink,https://www.tiktok.com/tag/beauty-drink,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22beauty+drink%22+Malaysia,todo,
KW-0226,2026-05-10,health,Health,Beauty ingestibles,Collagen drinks and powders,collagen drink,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,4,7,https://www.tiktok.com/search?q=collagen+drink,https://www.tiktok.com/tag/collagen-drink,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22collagen+drink%22+Malaysia,todo,
KW-0227,2026-05-10,health,Health,Beauty ingestibles,Collagen drinks and powders,collagen powder,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,4,7,https://www.tiktok.com/search?q=collagen+powder,https://www.tiktok.com/tag/collagen-powder,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22collagen+powder%22+Malaysia,todo,
KW-0228,2026-05-10,health,Health,Dietary supplements,Daily vitamin gummies,daily supplement,micro_niche,watch,medium,search_review,,,25,8,8,4,7,https://www.tiktok.com/search?q=daily+supplement,https://www.tiktok.com/tag/daily-supplement,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22daily+supplement%22+Malaysia,todo,
KW-0229,2026-05-10,health,Health,Dietary supplements,Daily vitamin gummies,multivitamin,micro_niche,watch,medium,search_review,,,25,8,8,4,7,https://www.tiktok.com/search?q=multivitamin,https://www.tiktok.com/tag/multivitamin,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22multivitamin%22+Malaysia,todo,
KW-0230,2026-05-10,health,Health,Dietary supplements,Daily vitamin gummies,vitamin gummies,micro_niche,watch,medium,search_review,,,25,8,8,4,7,https://www.tiktok.com/search?q=vitamin+gummies,https://www.tiktok.com/tag/vitamin-gummies,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22vitamin+gummies%22+Malaysia,todo,
KW-0231,2026-05-10,health,Health,Fiber and digestion,Fiber gummies and probiotics,digestive support,micro_niche,watch,medium,search_review,,,25,8,8,4,7,https://www.tiktok.com/search?q=digestive+support,https://www.tiktok.com/tag/digestive-support,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22digestive+support%22+Malaysia,todo,
KW-0232,2026-05-10,health,Health,Fiber and digestion,Fiber gummies and probiotics,fiber gummies,micro_niche,watch,medium,search_review,,,25,8,8,4,7,https://www.tiktok.com/search?q=fiber+gummies,https://www.tiktok.com/tag/fiber-gummies,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22fiber+gummies%22+Malaysia,todo,
KW-0233,2026-05-10,health,Health,Fiber and digestion,Fiber gummies and probiotics,probiotic,micro_niche,watch,medium,search_review,,,25,8,8,4,7,https://www.tiktok.com/search?q=probiotic,https://www.tiktok.com/tag/probiotic,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22probiotic%22+Malaysia,todo,
KW-0234,2026-05-10,health,Health,Sleep and stress,Calming and sleep support,calming gummies,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,25,8,8,4,7,https://www.tiktok.com/search?q=calming+gummies,https://www.tiktok.com/tag/calming-gummies,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22calming+gummies%22+Malaysia,todo,
KW-0235,2026-05-10,health,Health,Sleep and stress,Calming and sleep support,relax support,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,25,8,8,4,7,https://www.tiktok.com/search?q=relax+support,https://www.tiktok.com/tag/relax-support,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22relax+support%22+Malaysia,todo,
KW-0236,2026-05-10,health,Health,Sleep and stress,Calming and sleep support,sleep support,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,25,8,8,4,7,https://www.tiktok.com/search?q=sleep+support,https://www.tiktok.com/tag/sleep-support,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sleep+support%22+Malaysia,todo,
KW-0237,2026-05-10,health,Health,Topical wellness,Patches and external care,cooling patch,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,4,7,https://www.tiktok.com/search?q=cooling+patch,https://www.tiktok.com/tag/cooling-patch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cooling+patch%22+Malaysia,todo,
KW-0238,2026-05-10,health,Health,Topical wellness,Patches and external care,heat patch,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,4,7,https://www.tiktok.com/search?q=heat+patch,https://www.tiktok.com/tag/heat-patch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22heat+patch%22+Malaysia,todo,
KW-0239,2026-05-10,health,Health,Topical wellness,Patches and external care,pain relief patch,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,8,4,7,https://www.tiktok.com/search?q=pain+relief+patch,https://www.tiktok.com/tag/pain-relief-patch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pain+relief+patch%22+Malaysia,todo,
KW-0240,2026-05-10,home-improvement,Home Improvement,,,adhesive hook,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=adhesive+hook,https://www.tiktok.com/tag/adhesive-hook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22adhesive+hook%22+Malaysia,todo,
KW-0241,2026-05-10,home-improvement,Home Improvement,,,door seal,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=door+seal,https://www.tiktok.com/tag/door-seal,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22door+seal%22+Malaysia,todo,
KW-0242,2026-05-10,home-improvement,Home Improvement,,,led strip,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=led+strip,https://www.tiktok.com/tag/led-strip,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22led+strip%22+Malaysia,todo,
KW-0243,2026-05-10,home-improvement,Home Improvement,,,repair tape,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=repair+tape,https://www.tiktok.com/tag/repair-tape,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22repair+tape%22+Malaysia,todo,
KW-0244,2026-05-10,home-improvement,Home Improvement,,,shelf bracket,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=shelf+bracket,https://www.tiktok.com/tag/shelf-bracket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shelf+bracket%22+Malaysia,todo,
KW-0245,2026-05-10,home-improvement,Home Improvement,Adhesive solutions,Wall hooks and strips,adhesive hook,micro_niche,cautious,medium,video_search,search|video,Find products with search demand and content proof,18,5,4,1,14,https://www.tiktok.com/search?q=adhesive+hook,https://www.tiktok.com/tag/adhesive-hook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22adhesive+hook%22+Malaysia,todo,
KW-0246,2026-05-10,home-improvement,Home Improvement,Adhesive solutions,Wall hooks and strips,mount tape,micro_niche,cautious,medium,video_search,search|video,Find products with search demand and content proof,18,5,4,1,14,https://www.tiktok.com/search?q=mount+tape,https://www.tiktok.com/tag/mount-tape,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mount+tape%22+Malaysia,todo,
KW-0247,2026-05-10,home-improvement,Home Improvement,Adhesive solutions,Wall hooks and strips,wall strip,micro_niche,cautious,medium,video_search,search|video,Find products with search demand and content proof,18,5,4,1,14,https://www.tiktok.com/search?q=wall+strip,https://www.tiktok.com/tag/wall-strip,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22wall+strip%22+Malaysia,todo,
KW-0248,2026-05-10,home-improvement,Home Improvement,Bathroom upgrades,Shower shelves and holders,shower rack,micro_niche,cautious,medium,video_search,search|video,Find products with search demand and content proof,18,5,4,1,14,https://www.tiktok.com/search?q=shower+rack,https://www.tiktok.com/tag/shower-rack,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shower+rack%22+Malaysia,todo,
